timestamp,px,py,pz,vx,vy,vz,qw,qx,qy,qz,bax,bay,baz,bgx,bgy,bgz
5.600000000000000533e+00,-5.343635312969323703e-01,3.813849973336291832e+00,2.120825475651689551e+00,-1.187590852809970121e+00,-2.154611064543454635e-01,-2.318249120078166858e-01,-9.449406748562519387e-02,5.789276271657155422e-04,-1.354124960777033839e-03,9.955243354124575506e-01,-2.119353637000040425e-02,4.241764049778471574e-02,-5.372768813609406398e-03,-6.504129238269235492e-04,5.547454363123774379e-04,-2.387350559806746691e-04
5.650000000000000355e+00,-5.850974625138298801e-01,3.799636704055131986e+00,2.109230279736225455e+00,-1.179633701311346483e+00,-2.334751535290053859e-01,-2.330878483791390399e-01,-1.023592234086084379e-01,5.881898760740434176e-04,-1.251623154255421689e-03,9.947465390014362807e-01,-1.996968359991389136e-02,4.180189305428982233e-02,-5.493607508407306016e-03,-6.548059636782650652e-04,5.499340204149686219e-04,-2.559582010059013001e-04
5.700000000000000178e+00,-6.343639165874490615e-01,3.785210186043929781e+00,2.096656711964209219e+00,-1.170774573394477214e+00,-2.502768706700337353e-01,-2.351102853195309039e-01,-1.101365699998812647e-01,5.924897874179557884e-04,-1.163245130750015666e-03,9.939156059572054058e-01,-1.799292211140077549e-02,4.194326470822330732e-02,-5.416277959997912485e-03,-6.599037437208079074e-04,5.600710135385917818e-04,-2.431510079860373856e-04
5.750000000000000000e+00,-6.905836760888507397e-01,3.772389783093426985e+00,2.084331578804352159e+00,-1.166268920589492941e+00,-2.685437163220853463e-01,-2.374913768316637142e-01,-1.178561005851277710e-01,6.019939758738233676e-04,-1.147829457524476588e-03,9.930298382453860428e-01,-1.803148157203011276e-02,4.230185512782415336e-02,-5.243200730380207647e-03,-6.682748730051674569e-04,5.661976625312765314e-04,-2.408909298097922363e-04
5.800000000000000711e+00,-7.452064658777037831e-01,3.758327278619996825e+00,2.071910183549812157e+00,-1.159555878159546527e+00,-2.867254179333434405e-01,-2.397382654850914729e-01,-1.256632514322522653e-01,6.960504517096262247e-04,-1.122254901718155269e-03,9.920720756563904397e-01,-1.767389612870198107e-02,4.225608214610062502e-02,-5.104936420414202605e-03,-6.738132644817416235e-04,5.932931228046701326e-04,-2.541000238918053600e-04
5.850000000000000533e+00,-7.997325708888446405e-01,3.744710233515491815e+00,2.059550487341330172e+00,-1.150949315489947944e+00,-3.048825617230206397e-01,-2.417232652850938857e-01,-1.334004498810736350e-01,8.186554086263994829e-04,-1.022780541608435010e-03,9.910613521345752464e-01,-1.713511593839020172e-02,4.125426163251008638e-02,-4.914941928563604408e-03,-6.993250215372319488e-04,6.261317907508854924e-04,-2.351145723405970070e-04
5.900000000000000355e+00,-8.523226091124780357e-01,3.729445057547582820e+00,2.047678490356876768e+00,-1.140782122998184267e+00,-3.234960303284573069e-01,-2.428172860536677025e-01,-1.411353721960540153e-01,9.771409060654438501e-04,-9.355278731101344470e-04,9.899893821139343908e-01,-1.682338070804271016e-02,3.949500138753059275e-02,-4.849831812321842364e-03,-7.131712276971507048e-04,6.482341215093700851e-04,-2.228851089730634336e-04
5.950000000000000178e+00,-9.011248103340784299e-01,3.710874545832117288e+00,2.036398645830532317e+00,-1.129678307545612714e+00,-3.414548712448144951e-01,-2.426949096772953729e-01,-1.488826838571450373e-01,1.075821828001880193e-03,-7.782645239095498319e-04,9.888539747400617586e-01,-1.663583936118276374e-02,3.777124889954468906e-02,-5.009579798501043180e-03,-7.468588315441424463e-04,6.498644398499280701e-04,-2.107834203011349375e-04
6.000000000000000000e+00,-9.533570089080665166e-01,3.691535019533880746e+00,2.024741720274913614e+00,-1.121320620889155295e+00,-3.595567677817121943e-01,-2.430522218882779362e-01,-1.566255532238123305e-01,1.174094577196995804e-03,-6.618324241048274305e-04,9.876571366405959562e-01,-1.703529773505745373e-02,3.706466584823638749e-02,-5.066930182937989281e-03,-7.854092921553720939e-04,6.562547451499408779e-04,-1.910394395791913233e-04
6.050000000000000711e+00,-1.015544850506088670e+00,3.674897718161094229e+00,2.012105887422134032e+00,-1.118938736466321027e+00,-3.775714737268172083e-01,-2.444958485153957972e-01,-1.643254571926799357e-01,1.137239496677217975e-03,-6.529725129368081898e-04,9.864053043407872146e-01,-1.777167115205229714e-02,3.783437183176872887e-02,-4.923225298560970908e-03,-8.015731771138596886e-04,6.587868394286030887e-04,-1.801834033170705157e-04
6.100000000000000533e+00,-1.074278779071082157e+00,3.656281530343887365e+00,1.999800993392745641e+00,-1.114584066142968011e+00,-3.956293801976507041e-01,-2.451702356689841322e-01,-1.719903505449296155e-01,1.096555028651234522e-03,-6.693306320621207313e-04,9.850977966085430193e-01,-1.821082592850649037e-02,3.797339657518714745e-02,-4.861620913156718300e-03,-8.007257624445353111e-04,6.431383509715473106e-04,-1.609868531967596685e-04
6.150000000000000355e+00,-1.133741757444190146e+00,3.636452890451340458e+00,1.987195880718825691e+00,-1.111289316788340198e+00,-4.134423010086816785e-01,-2.460617838507869470e-01,-1.797245581468421005e-01,1.027387794424924330e-03,-6.867368201212935416e-04,9.837161969113764615e-01,-1.858165357878938106e-02,3.882086436146807429e-02,-4.777461315481353922e-03,-8.026692652324900461e-04,6.294150530598482127e-04,-1.620775891792637809e-04
6.200000000000000178e+00,-1.189443647680404448e+00,3.614507663973729912e+00,1.974620038988618376e+00,-1.106282131898561394e+00,-4.302169096123724668e-01,-2.464122093806802305e-01,-1.874579947192514251e-01,9.736745506018574040e-04,-6.779689531446440875e-04,9.822719035642856200e-01,-1.848252118651137060e-02,3.969997442718303099e-02,-4.761923733675042097e-03,-8.053025385284091854e-04,6.217975334705591736e-04,-1.601755561791338392e-04
6.250000000000000000e+00,-1.245525390654382392e+00,3.592322640935430300e+00,1.962092371183131734e+00,-1.101093622985319875e+00,-4.471099680014776201e-01,-2.467487357503059808e-01,-1.951888660887434179e-01,9.046418380872172206e-04,-6.737679692300980105e-04,9.807650249753295801e-01,-1.850577024347178912e-02,4.026076378065998607e-02,-4.708956651334363433e-03,-8.052524767149363055e-04,6.055067243220762889e-04,-1.673279369187268657e-04
6.300000000000000711e+00,-1.297003016416883092e+00,3.568124576513865609e+00,1.950073959480334462e+00,-1.093467754449495288e+00,-4.635586219447226375e-01,-2.462136395239503950e-01,-2.028933978469162069e-01,8.622596320194827416e-04,-6.161074727554344786e-04,9.792002583894889867e-01,-1.828660700377225320e-02,4.037485741920220084e-02,-4.778189010662670794e-03,-8.155623851379106403e-04,5.911164120531773149e-04,-1.722080433738528782e-04
6.350000000000000533e+00,-1.350767603522266880e+00,3.545194657154854934e+00,1.937878398522793644e+00,-1.085305371945915809e+00,-4.801225714358832164e-01,-2.461395017437028876e-01,-2.105537336909453494e-01,8.653447815414967628e-04,-5.601888093910199025e-04,9.775817421554625630e-01,-1.798591080202282394e-02,3.999793511392794876e-02,-4.737692747679707155e-03,-8.213933253890231406e-04,5.849555941925869106e-04,-1.654323914068979386e-04
6.400000000000000355e+00,-1.403284010591563380e+00,3.521093351280331962e+00,1.925266200592632204e+00,-1.076647355434087849e+00,-4.963372000050234045e-01,-2.460707379641188242e-01,-2.182139152428925477e-01,8.749880839962426247e-04,-5.773809472145199862e-04,9.759003987197989449e-01,-1.722199199371211159e-02,4.006898001341825666e-02,-4.674857488728381694e-03,-7.995824566950702865e-04,5.908480057976511421e-04,-1.507676644490303576e-04
6.450000000000000178e+00,-1.452052507865971398e+00,3.495215465859533577e+00,1.913169920116344569e+00,-1.066567953386817091e+00,-5.117029711380328694e-01,-2.451662419158172068e-01,-2.258953283810218315e-01,8.885675780181676638e-04,-5.059488033007338622e-04,9.741510432572035860e-01,-1.648578859878295846e-02,3.995145687721615019e-02,-4.718022603388829887e-03,-8.032706411554875600e-04,5.941825062764135440e-04,-1.513401082143009618e-04
6.500000000000000000e+00,-1.499569130854719656e+00,3.467333740935982345e+00,1.901156063228199411e+00,-1.056605909179820335e+00,-5.271762390400094311e-01,-2.437365229065552585e-01,-2.335431765078271327e-01,9.104931079620820489e-04,-5.112300551958719576e-04,9.723458717723673095e-01,-1.599076711608738571e-02,4.023754414675852209e-02,-4.851535071563018234e-03,-7.907165477037379504e-04,6.016423105735933157e-04,-1.494284198232687935e-04
6.550000000000000711e+00,-1.549221157299760510e+00,3.439887685333133494e+00,1.889216377155259030e+00,-1.046920599262700202e+00,-5.429744924533256301e-01,-2.425140052212198805e-01,-2.411978663910374909e-01,8.838660426007796450e-04,-4.997396250037784617e-04,9.704754289983530402e-01,-1.564098703214221800e-02,4.014244414452158849e-02,-4.903095671596564495e-03,-7.824835819379381005e-04,5.949783837612419900e-04,-1.509822235741860189e-04
6.600000000000000533e+00,-1.595154511565563871e+00,3.409644296457584822e+00,1.877778810091509598e+00,-1.036700526500865083e+00,-5.584392501787915908e-01,-2.405506489235404999e-01,-2.488235508783951111e-01,8.763002651854195175e-04,-4.558152114565777648e-04,9.685483286127776204e-01,-1.555493729143733392e-02,4.034623933761751630e-02,-5.076706500289118566e-03,-7.866979634200512491e-04,5.877192624365173979e-04,-1.547724366653123495e-04
6.650000000000000355e+00,-1.646035771723974417e+00,3.379877043948309900e+00,1.865989521542197105e+00,-1.028368930835799278e+00,-5.749514194589423477e-01,-2.389590095700276640e-01,-2.564089127531222201e-01,8.664723396369628352e-04,-4.722726775177524933e-04,9.665678950001207470e-01,-1.596495490551581159e-02,4.065086679769205208e-02,-5.130793723039869109e-03,-7.912288900532488166e-04,5.830022231045660711e-04,-1.523632173011809331e-04
6.700000000000000178e+00,-1.694523923797355947e+00,3.346873457248157990e+00,1.854048863167120365e+00,-1.021818707657418335e+00,-5.907255352097623424e-01,-2.372383368845845386e-01,-2.640052954030273069e-01,7.790198925819743049e-04,-4.767568105418295101e-04,9.645207980287987537e-01,-1.625795941616917095e-02,4.220256324523240926e-02,-5.237175600229509488e-03,-7.948123607932681923e-04,5.726512883981240429e-04,-1.549396795106198251e-04
6.750000000000000000e+00,-1.740985730307627044e+00,3.312373242315736821e+00,1.842382781044868745e+00,-1.015209131139627630e+00,-6.060672809544515038e-01,-2.351685333907489739e-01,-2.716441044417384765e-01,6.543335085071135850e-04,-4.838011040671984469e-04,9.623974326161709447e-01,-1.654666084257241238e-02,4.377257792748839860e-02,-5.363880202334865566e-03,-8.029502661188907871e-04,5.451553177578576451e-04,-1.747262126952133236e-04
6.800000000000000711e+00,-1.790685378255101989e+00,3.280172186483521379e+00,1.830459918481375459e+00,-1.007682889668508386e+00,-6.212525566399712540e-01,-2.334848364117392272e-01,-2.792823802605036709e-01,5.676671904406707181e-04,-4.629478199171119723e-04,9.602087353848143270e-01,-1.652117091732248355e-02,4.463634307192474587e-02,-5.349921235506740515e-03,-8.147562504064947237e-04,5.272152550199853127e-04,-2.009906626973722232e-04
6.850000000000000533e+00,-1.838564115331439597e+00,3.247504696336912300e+00,1.818763263664434859e+00,-9.984479270778423565e-01,-6.365020814117503534e-01,-2.315007286459775104e-01,-2.869344639753917403e-01,5.326895725570801252e-04,-5.022048570713752609e-04,9.579499347122768516e-01,-1.634989536449769909e-02,4.508807430048979853e-02,-5.368163047384910680e-03,-7.932771758751321674e-04,5.177583689169600219e-04,-2.354543220790770715e-04
6.900000000000000355e+00,-1.885502623619860429e+00,3.214176711792577024e+00,1.807400915274717690e+00,-9.884345997915424675e-01,-6.521221881910957974e-01,-2.292195519157486927e-01,-2.944500868788956782e-01,4.948524074794288319e-04,-5.538218164319973344e-04,9.556665709019549482e-01,-1.623397837650309566e-02,4.523564748584958661e-02,-5.393492810249620600e-03,-7.719442715059173519e-04,5.016904315135536788e-04,-2.378889046869751107e-04
6.950000000000000178e+00,-1.930577868419385945e+00,3.181842906901066304e+00,1.796281957493206738e+00,-9.764777184778514751e-01,-6.657825369754110101e-01,-2.268249779464820426e-01,-3.020092218964396391e-01,4.779613825266695198e-04,-4.800169767612146011e-04,9.533047629305783088e-01,-1.549078704823339016e-02,4.492900861877834745e-02,-5.380550971234732832e-03,-7.786022494420174805e-04,4.913890316563814626e-04,-2.510951766968010242e-04
7.000000000000000000e+00,-1.982153432658864345e+00,3.151051279012379691e+00,1.784852440828509579e+00,-9.649966697365776058e-01,-6.811240477757521949e-01,-2.250110961490842665e-01,-3.095009774512594847e-01,5.026080989496136764e-04,-4.708304916865935024e-04,9.508988750968537795e-01,-1.538242859666194041e-02,4.392223259559852044e-02,-5.244766347961223735e-03,-7.702157938658055420e-04,4.815903334753436410e-04,-2.596541281322489020e-04
7.050000000000000711e+00,-2.035057379757061469e+00,3.119613295066784975e+00,1.773001844137876093e+00,-9.545984822622621824e-01,-6.961095430340304979e-01,-2.234611424682202141e-01,-3.169528418400316960e-01,5.426932734460367721e-04,-3.947875635691821660e-04,9.484410607287721007e-01,-1.535006930144117328e-02,4.342075024541870026e-02,-5.057474302505043755e-03,-7.866962079085938015e-04,4.921135541221221795e-04,-2.565218018773010567e-04
7.100000000000000533e+00,-2.082878235124928867e+00,3.087546895980457062e+00,1.761921852607902794e+00,-9.414453671680761415e-01,-7.097340100694088383e-01,-2.211987404408777003e-01,-3.244041627680181450e-01,6.149343534016722158e-04,-2.747572222901994163e-04,9.459183292139925481e-01,-1.492285907345747287e-02,4.247027559495026444e-02,-4.951198261847792985e-03,-8.023701235034982849e-04,5.040491696488770979e-04,-2.565054734605196215e-04
7.150000000000000355e+00,-2.134356332895065655e+00,3.054654428622699314e+00,1.750844366281311570e+00,-9.290832359132654705e-01,-7.245981034112605190e-01,-2.191534271475606144e-01,-3.318793345547548790e-01,6.732762867903973074e-04,-1.804538033557012591e-04,9.433215896135102030e-01,-1.515952063472166510e-02,4.130775328696534993e-02,-4.809410926064537628e-03,-8.181484692381828022e-04,5.081797223343145287e-04,-2.667993724114190498e-04
7.200000000000000178e+00,-2.179436773504814351e+00,3.018341338986457956e+00,1.740479369870041371e+00,-9.162962550881950108e-01,-7.390752886266679367e-01,-2.161836215575914100e-01,-3.392923814043901642e-01,7.032291193130940036e-04,-1.586958075097594559e-04,9.406806898227390024e-01,-1.538922952639429180e-02,4.060988946632242830e-02,-4.804829438766654998e-03,-8.227110733494199125e-04,5.000160238154620178e-04,-2.640258829837792811e-04
7.250000000000000000e+00,-2.216699716860389024e+00,2.978750744537714823e+00,1.731043066484100112e+00,-9.019045962866137911e-01,-7.525382137091898294e-01,-2.121187894349139957e-01,-3.466655285728014735e-01,7.572339625641741519e-04,-1.285747479536864055e-04,9.379884974585775970e-01,-1.557937444747525130e-02,4.040302205626773030e-02,-4.966947128705425860e-03,-8.247115887880122681e-04,5.040647311586179480e-04,-2.565576366912998107e-04
7.300000000000000711e+00,-2.256072795051418112e+00,2.938368746107734797e+00,1.721133014410623829e+00,-8.890417733418068957e-01,-7.661774276835836561e-01,-2.084912624422372573e-01,-3.540009119675825433e-01,7.817312855212373230e-04,-1.198935398542697798e-04,9.352447427533908675e-01,-1.581054503874977299e-02,4.064667809371049628e-02,-5.064517678067443490e-03,-8.265600067752862249e-04,5.061802415303271602e-04,-2.479714304280397153e-04
7.350000000000000533e+00,-2.275423469420272404e+00,2.891033274985307600e+00,1.713938607641666945e+00,-8.739481724364359660e-01,-7.772686350781495834e-01,-2.022427053320789148e-01,-3.613556814167148690e-01,6.979605342788511605e-04,-1.139294895182263960e-04,9.324277834658434294e-01,-1.569061695505243742e-02,4.191222008349954065e-02,-5.577413039493662496e-03,-8.266422987658398041e-04,4.747999334407364139e-04,-2.517244358728991794e-04
7.400000000000000355e+00,-2.298169729248936033e+00,2.843862354838640361e+00,1.706706952725343784e+00,-8.593578530836060159e-01,-7.889939540281791786e-01,-1.964445100485335827e-01,-3.687241359573177890e-01,5.986377455187548652e-04,-1.036417914137394261e-04,9.295386718441348561e-01,-1.591518058596405952e-02,4.284696881763839366e-02,-5.988527074865288014e-03,-8.379182548121931516e-04,4.364161175732722618e-04,-2.610785534034657223e-04
7.450000000000000178e+00,-2.332101875289320336e+00,2.799218420855047462e+00,1.697694369530282188e+00,-8.481024164354927786e-01,-8.018505138959252099e-01,-1.919180180407625003e-01,-3.760705173596298190e-01,5.116684694661794265e-04,-1.059898642764206452e-04,9.265908983658248665e-01,-1.615627364805706859e-02,4.409099782221111152e-02,-6.149924051787411354e-03,-8.459626499243554521e-04,4.205912763424995548e-04,-2.763074365335579409e-04
7.500000000000000000e+00,-2.347551351891071558e+00,2.753151488254353740e+00,1.691291277707735130e+00,-8.310770751178625515e-01,-8.105115927903059347e-01,-1.853891141076675075e-01,-3.833477885123416362e-01,4.639917670282366850e-04,-4.709261204511421808e-05,9.236039495025034629e-01,-1.544642680812865002e-02,4.506827602984667808e-02,-6.585039769783139138e-03,-8.562613450248961113e-04,4.005316598337811240e-04,-2.774189070408860638e-04
7.550000000000000711e+00,-2.369625515300367358e+00,2.710143434598620615e+00,1.684213579765894586e+00,-8.152137867185441644e-01,-8.193223682383126150e-01,-1.797609900798518567e-01,-3.906120044251560341e-01,3.761315871868847619e-04,-1.849189310540566675e-05,9.205553324934035997e-01,-1.435267845925210228e-02,4.555049385529166134e-02,-6.835080300364411617e-03,-8.526473303647339385e-04,3.684588900649400471e-04,-2.795288082742386341e-04
7.600000000000000533e+00,-2.390220677227588908e+00,2.666205286481474701e+00,1.677853153519537566e+00,-7.998008916388704703e-01,-8.280096557704976767e-01,-1.737710816569606187e-01,-3.978767993237655176e-01,2.231914177503509385e-04,3.598295409174665665e-05,9.174388270891384867e-01,-1.349311898971348317e-02,4.601375366054708677e-02,-7.114029149623844576e-03,-8.652194486185457115e-04,3.228446230866750030e-04,-2.933800477580882689e-04
7.650000000000000355e+00,-2.408895813818922260e+00,2.623040846900513312e+00,1.672255144447164277e+00,-7.819981175988789390e-01,-8.357016801424240748e-01,-1.676402790658839681e-01,-4.051759485289735396e-01,1.571179248825697210e-04,1.636059794620916901e-04,9.142386992906654797e-01,-1.249026551125679597e-02,4.590121194306519270e-02,-7.404293505543787547e-03,-8.836360432185287259e-04,2.918688448945219987e-04,-3.098627587212722198e-04
7.700000000000000178e+00,-2.425932500922156176e+00,2.581035582334458844e+00,1.667407894718276884e+00,-7.622388600938684311e-01,-8.419837015239426403e-01,-1.611656448904974781e-01,-4.124781925014558426e-01,6.652571957484891584e-05,3.247525129336283349e-04,9.109674147964162971e-01,-1.126835291613838448e-02,4.506990992489356973e-02,-7.673707276602762493e-03,-9.073331474694952417e-04,2.470618368474322506e-04,-3.212777937895604165e-04
7.750000000000000000e+00,-2.440106775320946664e+00,2.536342528139163832e+00,1.663077213932404597e+00,-7.432354183451874707e-01,-8.486468616312748958e-01,-1.543771185639570553e-01,-4.197592016074782051e-01,-2.160064655355772896e-05,4.423292321719698409e-04,9.076353984635653349e-01,-1.040269105889752264e-02,4.478995024942305364e-02,-7.997367327834733336e-03,-9.269718458951954274e-04,2.032158833642056482e-04,-3.304383740816028352e-04
7.800000000000000711e+00,-2.457242005572288335e+00,2.492302042464317857e+00,1.658571657752359263e+00,-7.249363665005931212e-01,-8.551853891384136874e-01,-1.479154011811847635e-01,-4.269833029305872274e-01,-9.605851041415573222e-05,5.962838468680302069e-04,9.042593069672122397e-01,-9.602286860833251711e-03,4.445176601948831047e-02,-8.245557699687071015e-03,-9.559587995074959313e-04,1.743916826836686878e-04,-3.326010830349178859e-04
7.850000000000000533e+00,-2.494915313604521234e+00,2.449905971574826147e+00,1.651693829002376601e+00,-7.121096496134996512e-01,-8.667055088226306436e-01,-1.432067747914301803e-01,-4.340764965279743093e-01,-1.992123437245313573e-04,6.327569969405737660e-04,9.008757711777048982e-01,-9.748635009734926693e-03,4.377863070458124645e-02,-8.200604350087205979e-03,-9.659870721600158838e-04,1.322190697247991112e-04,-3.344107410273523730e-04
7.900000000000000355e+00,-2.537181552586166511e+00,2.407177384560848399e+00,1.644230232081110632e+00,-7.012896924336515792e-01,-8.793672814871734689e-01,-1.387661200985641496e-01,-4.411337195223387075e-01,-3.260256117689639072e-04,6.814120360557481774e-04,8.974410681963046477e-01,-1.021307995064953122e-02,4.335711395059534817e-02,-8.108230677653727528e-03,-9.862163316346286585e-04,9.948143266792422576e-05,-3.486560111499000447e-04
7.950000000000000178e+00,-2.586684139431307372e+00,2.364677215596710180e+00,1.635990723140649639e+00,-6.903547680332858816e-01,-8.929915465713647027e-01,-1.350054934842558063e-01,-4.481837655763756811e-01,-3.966857070355187019e-04,6.724252995048408911e-04,8.939411069854918956e-01,-1.079410645475693646e-02,4.236526039042162045e-02,-7.895578893767865591e-03,-9.896073899697795453e-04,7.252140202937615841e-05,-3.557459217781911874e-04
8.000000000000000000e+00,-2.637069725760821548e+00,2.322064098927774545e+00,1.627621764787641867e+00,-6.777394161382908067e-01,-9.062445469257273123e-01,-1.312721348021586021e-01,-4.552183901993108184e-01,-3.701797808101385447e-04,6.806894775533032724e-04,8.903794791284853627e-01,-1.130574555075872754e-02,4.106091230705084111e-02,-7.653599185733660736e-03,-9.805108702005101498e-04,6.920381739702121142e-05,-3.591936612965578794e-04
8.050000000000000711e+00,-2.681188694650130433e+00,2.278006775947323259e+00,1.620237035661588720e+00,-6.630655411228933982e-01,-9.184315185731534159e-01,-1.270767829045533759e-01,-4.622575205941519827e-01,-3.026562135449074485e-04,7.069277483944337625e-04,8.867453937329036195e-01,-1.186326584403039376e-02,3.971046423293254218e-02,-7.491434942500892376e-03,-9.821429479528599564e-04,6.805650887093673532e-05,-3.577383710312134800e-04
8.099999999999999645e+00,-2.716874878473372501e+00,2.235023761566040434e+00,1.614078111634456469e+00,-6.458312506124233021e-01,-9.279266907137092568e-01,-1.220937724511764744e-01,-4.692125274768341181e-01,-2.371017915682698668e-04,7.313842691673922217e-04,8.830849409420321594e-01,-1.181094094217502444e-02,3.825438353338365960e-02,-7.409622898365040601e-03,-9.761000537169516045e-04,6.459184791654385468e-05,-3.416306689190551772e-04
8.150000000000000355e+00,-2.759150931695186770e+00,2.191256418345380652e+00,1.607170012748676546e+00,-6.295822778572454093e-01,-9.393248553384783150e-01,-1.177554451688660325e-01,-4.760996374283563148e-01,-1.897121583470455747e-04,7.038003017122133496e-04,8.793910415253386459e-01,-1.204574756968760860e-02,3.663285731132100154e-02,-7.230185171757303776e-03,-9.591722801165462756e-04,5.477116093957093651e-05,-3.189628520056133590e-04
8.200000000000001066e+00,-2.798459476265884316e+00,2.145301729515908029e+00,1.600497544948098483e+00,-6.138877657679402411e-01,-9.508100847376392828e-01,-1.133353483813927531e-01,-4.829544115888502187e-01,-1.382296416744794416e-04,6.241442493681318088e-04,8.756452635990156219e-01,-1.241671064294552936e-02,3.550161141502942985e-02,-7.090094825647215437e-03,-9.363549628542037302e-04,4.513658970176390406e-05,-3.015064611851248620e-04
8.250000000000000000e+00,-2.834340657492980142e+00,2.099803533154160906e+00,1.594472108967247115e+00,-5.978377025533180289e-01,-9.610830421765103049e-01,-1.085327041646910046e-01,-4.897856004972346855e-01,-1.503730379923116402e-04,6.131618539356943794e-04,8.718426847580091898e-01,-1.244716611516379599e-02,3.440442912590160884e-02,-6.971744510654728777e-03,-9.244691831710508383e-04,2.663822056429081503e-05,-2.904326551645058994e-04
8.300000000000000711e+00,-2.877654995285866768e+00,2.052958107733429127e+00,1.587538588947127405e+00,-5.832711022072356588e-01,-9.730684487734635457e-01,-1.041624809642477251e-01,-4.965791131412547466e-01,-1.653309799498680959e-04,6.092900173253007695e-04,8.679912360290206186e-01,-1.288694252907215086e-02,3.320424652781243241e-02,-6.750618477624418211e-03,-9.226059611268283599e-04,1.287645464550208639e-05,-2.753425173315852113e-04
8.349999999999999645e+00,-2.939898183320546199e+00,2.003649534724299297e+00,1.578245543983441745e+00,-5.726383409355872978e-01,-9.892526167920678848e-01,-1.013235130690920138e-01,-5.034018380712046437e-01,-2.143093285355881768e-04,5.829198683060315619e-04,8.640521996398548010e-01,-1.405388032633907852e-02,3.162648412982253104e-02,-6.305412376240881155e-03,-9.277371414560771964e-04,-4.747944410323409726e-06,-2.746192921287860401e-04
8.400000000000000355e+00,-2.994930255697749288e+00,1.953365159964183917e+00,1.569895366815606819e+00,-5.608531948329491534e-01,-1.003971308643639260e+00,-9.795520552848875628e-02,-5.102124323452498222e-01,-2.553877184009464645e-04,5.922708153685078388e-04,8.600481718326818958e-01,-1.507234109446061419e-02,3.034506497608230324e-02,-5.945760692026009001e-03,-9.386426403981749760e-04,-1.580317581745069395e-05,-2.815632016635121436e-04
8.450000000000001066e+00,-3.059898904828044497e+00,1.902991609583565724e+00,1.560154238995151266e+00,-5.489743444941429518e-01,-1.020597220498161928e+00,-9.549666161806764919e-02,-5.169661825105832387e-01,-2.306051391839025679e-04,5.988657749239540730e-04,8.560055807770693415e-01,-1.648372610469550636e-02,2.849024292327281827e-02,-5.446114205487597587e-03,-9.479678383626964026e-04,-1.018906475040552615e-05,-2.875519857651260875e-04
8.500000000000000000e+00,-3.103481233505983372e+00,1.851130265291784927e+00,1.553242271197653235e+00,-5.363321330710082435e-01,-1.032540722142568423e+00,-9.108312485575231765e-02,-5.237184544865060021e-01,-2.592807865786820958e-04,6.481585787430631544e-04,8.518911274888335550e-01,-1.705569112153989750e-02,2.795333799634285715e-02,-5.223919557625998807e-03,-9.657108473041683917e-04,-1.078948022355726439e-05,-3.010263232254129884e-04
8.550000000000000711e+00,-3.162446392012844942e+00,1.798129909663174653e+00,1.544264145679326905e+00,-5.243964207265873201e-01,-1.047385894411435148e+00,-8.809850184422879371e-02,-5.305058263258558560e-01,-2.482734034758287832e-04,6.446543663551996877e-04,8.476810078180270214e-01,-1.807853167214794679e-02,2.658158897985933924e-02,-4.798972750292586180e-03,-9.717210307978350285e-04,-5.273091105989103867e-06,-3.221044746322710719e-04
8.599999999999999645e+00,-3.226666076926686166e+00,1.743352275197673995e+00,1.534444823089142762e+00,-5.132102655506518563e-01,-1.063566711856818836e+00,-8.544969060927980198e-02,-5.372153809811370806e-01,-2.106720042070245585e-04,6.442634238054737415e-04,8.434448262804384866e-01,-1.931533216434531963e-02,2.518897697899158752e-02,-4.313291831605188704e-03,-9.748728465144385156e-04,8.237120211885478954e-06,-3.392453000438610221e-04
8.650000000000000355e+00,-3.276737164107551337e+00,1.692072015014423281e+00,1.526739455141350010e+00,-4.984297986352110854e-01,-1.074846735250746255e+00,-8.190187105020502178e-02,-5.438539143710965362e-01,-1.556430323867939443e-04,7.388097978947781282e-04,8.391795694358656910e-01,-1.976515691812186920e-02,2.371069733996145762e-02,-3.958600784985654222e-03,-9.877551517428427835e-04,2.475005479451764949e-05,-3.468431549165961521e-04
8.700000000000001066e+00,-3.323070182718240062e+00,1.641073427599029966e+00,1.519554625508144019e+00,-4.822683428784023119e-01,-1.084334147244842894e+00,-7.807540062236985323e-02,-5.504831674351283732e-01,-9.083341576089882868e-05,8.632486202278656477e-04,8.348458114656256424e-01,-2.002370638945962650e-02,2.215309549859548199e-02,-3.619800436272900025e-03,-1.005573184750456310e-03,4.348777454986279758e-05,-3.541144400795282030e-04
8.750000000000000000e+00,-3.360952235905885210e+00,1.588127337365938363e+00,1.513769286236083422e+00,-4.658191727317549935e-01,-1.093459929681270593e+00,-7.341225354055339047e-02,-5.569961708901337571e-01,-6.598339967700398486e-05,9.397775537483327082e-04,8.305145261090074449e-01,-2.044359006725760680e-02,2.108224692252491650e-02,-3.401794012517959410e-03,-1.023092676149225770e-03,5.153586379120569125e-05,-3.500824358056417234e-04
8.800000000000000711e+00,-3.394409301010093305e+00,1.533604229431991373e+00,1.508618340364030974e+00,-4.491446717321811999e-01,-1.102569315731735555e+00,-6.845968014491583820e-02,-5.634463661989461691e-01,-3.214429812459400414e-05,9.185205650082141869e-04,8.261521335104804464e-01,-2.080625470643369251e-02,2.028456342902191720e-02,-3.241382329915117912e-03,-1.013299646341406235e-03,4.732631199755015102e-05,-3.414844297681579903e-04
